,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:44:00.000Z,0.056854098168604636,419320625.22280306,-46.7789,-0.04065022,0.78698501,-25.05598407,-33.55268071,-59.30523642,-54.15437471,7542876657.609985,0.8437,7542876657.61,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:46:09.652062-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:44:00.000Z,20568.68621269043,28083630392.058414,-12.2868,-0.28712192,-1.21782741,-29.54231472,-29.64842971,-49.65006928,-51.36182451,392243941053.8132,43.876,431942410466.5,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:47:10.272414-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:43:00.000Z,1086.4952815028444,15602224902.143883,-19.8897,-0.44167012,-2.02462045,-35.21733535,-44.72632712,-64.28881581,-63.30415115,131693188630.45737,14.7311,131693188630.46,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:47:10.272414-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:43:00.000Z,0.9989672576731922,45280172091.57635,-16.2588,0.00335389,0.01212628,-0.02117846,0.02768993,-0.12991518,-0.15680274,69152826181.45927,7.736,79628302124.28,,2022-06-17T21:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:47:10.272414-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:43:00.000Z,1.0004440103847698,5508418759.025639,-15.5527,-0.00809632,0.03789952,0.02919743,0.02057789,0.06506968,0.0739158,55265684495.45283,6.1819,55265684495.45,,2022-06-17T21:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:47:10.272414-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:43:00.000Z,215.74113844405795,1160856118.9549377,-25.4722,-0.21390063,0.1071002,-24.52087968,-26.62709364,-48.2765166,-46.36817215,35225560388.37777,3.9403,35622477778.59,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:47:10.272414-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:44:00.000Z,1.0007065540233335,4947557106.340674,-10.9328,-0.1405549,-0.12819195,-0.02133869,0.01263658,0.19799625,0.13915401,17718835612.16318,1.982,17718835612.16,,2022-06-17T21:44:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:47:10.272414-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:43:00.000Z,0.4875901583608065,916541704.7998264,-30.2135,-0.30568928,-0.28864539,-16.01053544,-7.31911247,-47.78066209,-46.04326358,16450818256.936747,1.8402,21941557126.24,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:47:10.272414-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:44:00.000Z,0.319559447388089,1420105383.803341,-9.171,-0.21605718,-0.39852766,-16.67682805,-23.08715633,-58.06661666,-61.11603685,15448494703.539783,1.728,31955944738.81,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:47:10.272414-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:43:00.000Z,31.395211828625758,1361584090.4512908,-33.8248,-0.51123264,0.26167982,-16.67565464,-38.67990395,-69.23079243,-66.34138343,10748794722.812819,1.2023,16062322399.25,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:47:10.272414-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:44:00.000Z,0.056854098168604636,419320625.22280306,-46.7789,-0.04065022,0.78698501,-25.05598407,-33.55268071,-59.30523642,-54.15437471,7542876657.609985,0.8437,7542876657.61,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:47:10.272414-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:44:00.000Z,20568.68621269043,28083630392.058414,-12.2868,-0.28712192,-1.21782741,-29.54231472,-29.64842971,-49.65006928,-51.36182451,392243941053.8132,43.876,431942410466.5,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:48:10.929663-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:43:00.000Z,1086.4952815028444,15602224902.143883,-19.8897,-0.44167012,-2.02462045,-35.21733535,-44.72632712,-64.28881581,-63.30415115,131693188630.45737,14.7311,131693188630.46,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:48:10.929663-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:43:00.000Z,0.9989672576731922,45280172091.57635,-16.2588,0.00335389,0.01212628,-0.02117846,0.02768993,-0.12991518,-0.15680274,69152826181.45927,7.736,79628302124.28,,2022-06-17T21:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:48:10.929663-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:43:00.000Z,1.0004440103847698,5508418759.025639,-15.5527,-0.00809632,0.03789952,0.02919743,0.02057789,0.06506968,0.0739158,55265684495.45283,6.1819,55265684495.45,,2022-06-17T21:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:48:10.929663-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:43:00.000Z,215.74113844405795,1160856118.9549377,-25.4722,-0.21390063,0.1071002,-24.52087968,-26.62709364,-48.2765166,-46.36817215,35225560388.37777,3.9403,35622477778.59,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:48:10.929663-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:44:00.000Z,1.0007065540233335,4947557106.340674,-10.9328,-0.1405549,-0.12819195,-0.02133869,0.01263658,0.19799625,0.13915401,17718835612.16318,1.982,17718835612.16,,2022-06-17T21:44:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:48:10.929663-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:43:00.000Z,0.4875901583608065,916541704.7998264,-30.2135,-0.30568928,-0.28864539,-16.01053544,-7.31911247,-47.78066209,-46.04326358,16450818256.936747,1.8402,21941557126.24,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:48:10.929663-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:44:00.000Z,0.319559447388089,1420105383.803341,-9.171,-0.21605718,-0.39852766,-16.67682805,-23.08715633,-58.06661666,-61.11603685,15448494703.539783,1.728,31955944738.81,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:48:10.929663-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:43:00.000Z,31.395211828625758,1361584090.4512908,-33.8248,-0.51123264,0.26167982,-16.67565464,-38.67990395,-69.23079243,-66.34138343,10748794722.812819,1.2023,16062322399.25,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:48:10.929663-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:44:00.000Z,0.056854098168604636,419320625.22280306,-46.7789,-0.04065022,0.78698501,-25.05598407,-33.55268071,-59.30523642,-54.15437471,7542876657.609985,0.8437,7542876657.61,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:48:10.929663-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:48:00.000Z,20555.017949855897,28063825579.65486,-12.2159,-0.37596301,-1.23912312,-29.63866095,-29.63234043,-49.6634078,-51.36410035,391983287882.96216,43.8633,431655376946.97,,2022-06-17T21:48:00.000Z,,,,,,2022-06-17 16:49:11.558294-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:47:00.000Z,1085.9224016435026,15592727891.382269,-19.7823,-0.45078356,-2.00137824,-35.28489888,-44.68309399,-64.287014,-63.31037452,131623750339.5938,14.7288,131623750339.59,,2022-06-17T21:47:00.000Z,,,,,,2022-06-17 16:49:11.558294-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:47:00.000Z,0.9989485829315857,45268101122.32066,-16.1739,0.00238212,0.00491329,-0.02868948,0.02581358,-0.12969282,-0.15761359,69151533435.22523,7.7359,79626813549.0,,2022-06-17T21:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:49:11.558294-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:47:00.000Z,1.0003759372471028,5511752952.867969,-15.129,-0.01602568,0.02643239,0.0278777,0.02829447,0.05500822,0.07205107,55261924056.57782,6.1835,55261924056.58,,2022-06-17T21:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:49:11.558294-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:47:00.000Z,215.79310812087425,1160478748.764791,-25.4123,-0.20805298,0.15930527,-24.57233066,-26.61264002,-48.2338449,-46.32052808,35234045839.98083,3.9427,35631058843.25,,2022-06-17T21:47:00.000Z,,,,,,2022-06-17 16:49:11.558294-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:47:00.000Z,1.000530204366584,4952565271.075855,-10.8421,0.04138699,0.04269932,-0.03186257,-0.04266752,0.03543969,-0.02904845,17715713107.802994,1.9823,17715713107.8,,2022-06-17T21:47:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:49:11.558294-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:47:00.000Z,0.4877838899975741,916014605.748265,-30.0047,-0.25689048,-0.02546715,-16.20687338,-7.12220892,-47.73076383,-46.00686685,16457354574.154053,1.8416,21950275049.89,,2022-06-17T21:47:00.000Z,,,,,,2022-06-17 16:49:11.558294-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:48:00.000Z,0.31951075101958454,1419123678.3449302,-9.0174,-0.19662552,-0.29254881,-16.73862746,-23.04773503,-58.07256224,-61.10285121,15446140570.069246,1.7283,31951075101.96,,2022-06-17T21:48:00.000Z,,,,,,2022-06-17 16:49:11.558294-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:47:00.000Z,31.35853061394282,1360028441.5966277,-33.9451,-0.69302861,-0.02854341,-16.88075785,-38.55675343,-69.23760115,-66.31460846,10736236156.590601,1.2013,16043555668.21,,2022-06-17T21:47:00.000Z,,,,,,2022-06-17 16:49:11.558294-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:47:00.000Z,0.056877771687456814,418958159.36018074,-46.8124,-0.00465307,0.78961317,-25.03029606,-33.48836923,-59.27505716,-54.17751549,7546017441.449772,0.8444,7546017441.45,,2022-06-17T21:47:00.000Z,,,,,,2022-06-17 16:49:11.558294-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:48:00.000Z,20555.017949855897,28063825579.65486,-12.2159,-0.37596301,-1.23912312,-29.63866095,-29.63234043,-49.6634078,-51.36410035,391983287882.96216,43.8633,431655376946.97,,2022-06-17T21:48:00.000Z,,,,,,2022-06-17 16:50:12.069432-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:47:00.000Z,1085.9224016435026,15592727891.382269,-19.7823,-0.45078356,-2.00137824,-35.28489888,-44.68309399,-64.287014,-63.31037452,131623750339.5938,14.7288,131623750339.59,,2022-06-17T21:47:00.000Z,,,,,,2022-06-17 16:50:12.069432-05:00
